Пункты назначения — FSP Core
"То, до чего оператор везёт: склады, сортировочные и распределительные центры, транзитные хабы и точки сдачи заказов маркетплейсов. Код неизменяем после публикации (CAT-012). Собирается скриптом из официальных справочников маркетплейсов, руками не правится. Страна в коде ISO 3166-1 alpha-2. Пункты выдачи покупателю в реестр не входят: их десятки тысяч, ссылка на них идёт внешним идентификатором."
Код,Название,Тип,Маркетплейс,Страна,Город,Регион,Внешний ID,Статус
ozon_1020001642405000,НОГИНСК_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ,transit_hub,ozon,RU,,"Москва, МО и Дальние регионы",1020001642405000,active
ozon_1020001835503000,ОМСК_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Омск,1020001835503000,active
ozon_1020001836227000,ОРЕНБУРГ_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Оренбург,1020001836227000,active
ozon_22852948506000,ПАВЛО_СЛОБОДСКОЕ_РЦ_Кроссдокинг,transit_hub,ozon,RU,,"Москва, МО и Дальние регионы",22852948506000,active
ozon_1020001853873000,ПЕРМЬ_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Пермь,1020001853873000,active
ozon_23948626989000,ПЕТРОВСКОЕ_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,"Москва, МО и Дальние регионы",23948626989000,active
ozon_23863997956000,ПУШКИНО_1_РФЦ_Кроссдокинг,transit_hub,ozon,RU,,"Москва, МО и Дальние регионы",23863997956000,active
ozon_1020000409478000,ПУШКИНО_2_РФЦ_Кроссдокинг,transit_hub,ozon,RU,,"Москва, МО и Дальние регионы",1020000409478000,active
ozon_1020002007821000,РАДУМЛЯ_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ,transit_hub,ozon,RU,,"Москва, МО и Дальние регионы",1020002007821000,active
ozon_21957766623000,РОСТОВ-НА-ДОНУ_РФЦ_Кроссдокинг,transit_hub,ozon,RU,,Ростов,21957766623000,active
ozon_1020003111357000,РОСТОВ_НА_ДОНУ_2_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Ростов,1020003111357000,active
ozon_1020003056184000,РЦ_БУГРЫ_ШОССЕЙНАЯ_КРОССДОК,transit_hub,ozon,RU,,Санкт-Петербург и СЗО,1020003056184000,active
ozon_23268782971000,САМАРА_РФЦ_Кроссдокинг,transit_hub,ozon,RU,,Самара,23268782971000,active
ozon_1020001443666000,САМАРА_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ,transit_hub,ozon,RU,,Самара,1020001443666000,active
ozon_21896333622000,САНКТ-ПЕТЕРБУРГ_РФЦ_Кроссдокинг,transit_hub,ozon,RU,,Санкт-Петербург и СЗО,21896333622000,active
ozon_1020001853933000,САРАТОВ_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Саратов,1020001853933000,active
ozon_1020000241817000,СОФЬИНО_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,"Москва, МО и Дальние регионы",1020000241817000,active
ozon_1020000160743000,СПБ_БУГРЫ_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Санкт-Петербург и СЗО,1020000160743000,active
ozon_1020002458319000,СПБ_ВОЛХОНКА_3_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ,transit_hub,ozon,RU,,Санкт-Петербург и СЗО,1020002458319000,active
ozon_1020001443783000,СПБ_ВОЛХОНКА_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ,transit_hub,ozon,RU,,Санкт-Петербург и СЗО,1020001443783000,active
ozon_1020001649204000,СПБ_КОЛПИНО_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Санкт-Петербург и СЗО,1020001649204000,active
ozon_1020002418002000,СПБ_ПОРОШКИНО_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Санкт-Петербург и СЗО,1020002418002000,active
ozon_1020005023465920,СПБ_ШОССЕЙНАЯ_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ,transit_hub,ozon,RU,,Санкт-Петербург и СЗО,1020005023465920,active
ozon_1020000613947000,СПБ_ШУШАРЫ_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Санкт-Петербург и СЗО,1020000613947000,active
ozon_1020001025487000,СПБ_ШУШАРЫ_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ,transit_hub,ozon,RU,,Санкт-Петербург и СЗО,1020001025487000,active
ozon_1020003227978000,СЦ _КЗН_ГОРЬКОВСКИЙ_Кроссдок,transit_hub,ozon,RU,,Казань,1020003227978000,active
ozon_1020005018767060,СЦ_ЕКАТЕРИНБУРГ_КУЗНЕЦОВА_КРОССДОК,transit_hub,ozon,RU,,Екатеринбург,1020005018767060,active
ozon_1020003227915000,СЦ_КРАСНОДАР_ШАПСУГСКОЕ_КРОССДОК,transit_hub,ozon,RU,,Краснодар,1020003227915000,active
ozon_1020002007577000,ТЮМЕНЬ_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Тюмень,1020002007577000,active
ozon_1020001836368000,УФА_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Уфа,1020001836368000,active
ozon_1020000890284000,ХАБАРОВСК_2_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Дальний Восток,1020000890284000,active
ozon_21957712892000,ХАБАРОВСК_РФЦ_Кроссдокинг,transit_hub,ozon,RU,,Дальний Восток,21957712892000,active
ozon_22123468519000,ХОРУГВИНО_НЕГАБАРИТ_кроссдокинг,transit_hub,ozon,RU,,"Москва, МО и Дальние регионы",22123468519000,active
ozon_21963416268000,ХОРУГВИНО_РФЦ_Кроссдокинг,transit_hub,ozon,RU,,"Москва, МО и Дальние регионы",21963416268000,active
ozon_21861873831000,ХОРУГВИНО_РФЦ_Негабарит_Кроссдокинг,transit_hub,ozon,RU,,"Москва, МО и Дальние регионы",21861873831000,active
ozon_1020001513761000,ЮЖНЫЙ_ОБХОД_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ,transit_hub,ozon,RU,,Краснодар,1020001513761000,active
ozon_1020002007512000,ЯРОСЛАВЛЬ_РФЦ_КРОССДОКИНГ,transit_hub,ozon,RU,,Ярославль,1020002007512000,active
ozon_1020000267736000,АДЫГЕЙСК_РФЦ,warehouse,ozon,RU,,Краснодар,1020000267736000,active
ozon_1020000974583000,АДЫГЕЙСК_РФЦ_ЮВЕЛИРНЫЙ,warehouse,ozon,RU,,Краснодар,1020000974583000,active
ozon_1020005006578780,АПТЕКА_БОРОВЛЕВО,warehouse,ozon,RU,,Тверь,1020005006578780,active
ozon_1020005005420480,АПТЕКА_КОСТРОМА,warehouse,ozon,RU,,Ярославль,1020005005420480,active
ozon_1020005018709050,АПТЕКА_КРД_ФЕСТИВАЛЬНЫЙ,warehouse,ozon,RU,,Краснодар,1020005018709050,active
ozon_1020005007511450,АПТЕКА_ЛОГОПАРК,warehouse,ozon,RU,,Санкт-Петербург и СЗО,1020005007511450,active
ozon_1020003227774000,АПТЕКА_МОСКВА,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020003227774000,active
ozon_1020005000626388,АПТЕКА_НИНО,warehouse,ozon,RU,,Казань,1020005000626388,active
ozon_1020005005839020,АПТЕКА_САМАРА,warehouse,ozon,RU,,Самара,1020005005839020,active
ozon_1020005023457780,АРТЕМ_МРФЦ,warehouse,ozon,RU,,Дальний Восток,1020005023457780,active
ozon_1020001853954000,ВАТУТИНКИ_РФЦ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020001853954000,active
ozon_1020002065804000,ВЕТАПТЕКА_МОСКВА,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020002065804000,active
ozon_1020002630205000,ВЕТАПТЕКА_НИНО,warehouse,ozon,RU,,Казань,1020002630205000,active
ozon_1020002056763000,ВЕТАПТЕКА_СПБ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,1020002056763000,active
ozon_1020002065865000,ВЕТАПТЕКА_ТРОИЦКИЙ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,1020002065865000,active
ozon_1020000310035000,ВОЛГОГРАД_РФЦ,warehouse,ozon,RU,,Саратов,1020000310035000,active
ozon_1020001007805000,ВОРОНЕЖ_2_РФЦ,warehouse,ozon,RU,,Воронеж,1020001007805000,active
ozon_23684735180000,ВОРОНЕЖ_РФЦ,warehouse,ozon,RU,,Воронеж,23684735180000,active
ozon_1020002196480000,ВОРОНЕЖ_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,Воронеж,1020002196480000,active
ozon_1020000435290000,ГРИВНО_РФЦ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020000435290000,active
ozon_1020000989855000,ГРИВНО_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020000989855000,active
ozon_1020000613049000,ДАВЫДОВСКОЕ_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020000613049000,active
ozon_1020001853757000,ДОМОДЕДОВО_РФЦ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020001853757000,active
ozon_1020002474300000,ЕКАТЕРИНБУРГ_ПЫШМА_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,Екатеринбург,1020002474300000,active
ozon_1020001135128000,ЕКАТЕРИНБУРГ_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,Екатеринбург,1020001135128000,active
ozon_1020001351115000,ЕКАТЕРИНБУРГ_РФЦ_ЮВЕЛИРНЫЙ,warehouse,ozon,RU,,Екатеринбург,1020001351115000,active
ozon_1020003227952000,ЕКАТЕРИНБУРГ_ШИНЫ_РФЦ,warehouse,ozon,RU,,Екатеринбург,1020003227952000,active
ozon_18044570445000,Екатеринбург_РФЦ_НОВЫЙ,warehouse,ozon,RU,,Екатеринбург,18044570445000,active
ozon_1020000115166000,ЖУКОВСКИЙ_РФЦ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020000115166000,active
ozon_1020003227965000,ЖУКОВСКИЙ_ШИНЫ_РФЦ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020003227965000,active
ozon_22294782253000,КАЛИНИНГРАД_МРФЦ,warehouse,ozon,RU,,Калининград,22294782253000,active
ozon_1020005006580020,КЕМЕРОВО_РФЦ,warehouse,ozon,RU,,Новосибирск,1020005006580020,active
ozon_1020002066005000,КЗН_СТОЛБИЩЕ_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,Казань,1020002066005000,active
ozon_1020003111522000,КРАСНОДАР_2_РФЦ,warehouse,ozon,RU,,Краснодар,1020003111522000,active
ozon_22296628035000,КРАСНОЯРСК_МРФЦ,warehouse,ozon,RU,,Красноярск,22296628035000,active
ozon_1020002690706000,КРАСНОЯРСК_СТАРЦЕВО_РФЦ,warehouse,ozon,RU,,Красноярск,1020002690706000,active
ozon_18044494830000,Казань_РФЦ_НОВЫЙ,warehouse,ozon,RU,,Казань,18044494830000,active
ozon_1020003111941000,МАХАЧКАЛА_РФЦ,warehouse,ozon,RU,,Махачкала,1020003111941000,active
ozon_1020001351243000,НЕВИННОМЫССК_РФЦ,warehouse,ozon,RU,,Невинномысск,1020001351243000,active
ozon_1020003105329000,НИЖНИЙ_НОВГОРОД_2_РФЦ,warehouse,ozon,RU,,Казань,1020003105329000,active
ozon_23599177351000,НИЖНИЙ_НОВГОРОД_РФЦ,warehouse,ozon,RU,,Казань,23599177351000,active
ozon_1020002418138000,НИНО_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,Казань,1020002418138000,active
ozon_23601604393000,НОВОРОССИЙСК_РФЦ,warehouse,ozon,RU,,Краснодар,23601604393000,active
ozon_1020005006583540,НОВОСИБИРСК_3_РФЦ,warehouse,ozon,RU,,Новосибирск,1020005006583540,active
ozon_1020002418056000,НОВОСИБИРСК_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,Новосибирск,1020002418056000,active
ozon_1020001351145000,НОВОСИБИРСК_РФЦ_ЮВЕЛИРНЫЙ,warehouse,ozon,RU,,Новосибирск,1020001351145000,active
ozon_1020000759116000,НОГИНСК_РФЦ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020000759116000,active
ozon_1020001642383000,НОГИНСК_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020001642383000,active
ozon_18044341087000,Новосибирск_РФЦ_НОВЫЙ,warehouse,ozon,RU,,Новосибирск,18044341087000,active
ozon_1020001835468000,ОМСК_РФЦ,warehouse,ozon,RU,,Омск,1020001835468000,active
ozon_1020001836200000,ОРЕНБУРГ_РФЦ,warehouse,ozon,RU,,Оренбург,1020001836200000,active
ozon_1020000268887000,ПАВЛО_СЛОБОДСКОЕ_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020000268887000,active
ozon_1020001853819000,ПЕРМЬ_РФЦ,warehouse,ozon,RU,,Пермь,1020001853819000,active
ozon_23948599159000,ПЕТРОВСКОЕ_РФЦ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",23948599159000,active
ozon_23843917228000,ПУШКИНО_1_РФЦ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",23843917228000,active
ozon_23902289166000,ПУШКИНО_2_РФЦ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",23902289166000,active
ozon_1020005016541420,ПУШКИНО_РФЦ_ЮВЕЛИРНЫЙ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020005016541420,active
ozon_1020002007811000,РАДУМЛЯ_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020002007811000,active
ozon_1020003110535000,РОСТОВ_НА_ДОНУ_2_РФЦ,warehouse,ozon,RU,,Ростов,1020003110535000,active
ozon_17717042026000,Ростов_на_Дону_РФЦ,warehouse,ozon,RU,,Ростов,17717042026000,active
ozon_23128509046000,САМАРА_РФЦ,warehouse,ozon,RU,,Самара,23128509046000,active
ozon_1020001443623000,САМАРА_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,Самара,1020001443623000,active
ozon_1020001351192000,САМАРА_РФЦ_ЮВЕЛИРНЫЙ,warehouse,ozon,RU,,Самара,1020001351192000,active
ozon_1020001853897000,САРАТОВ_РФЦ,warehouse,ozon,RU,,Саратов,1020001853897000,active
ozon_1020000241710000,СОФЬИНО_РФЦ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020000241710000,active
ozon_23903599483000,СПБ_БУГРЫ_РФЦ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,23903599483000,active
ozon_1020000974650000,СПБ_БУГРЫ_РФЦ_ЮВЕЛИРНЫЙ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,1020000974650000,active
ozon_1020002458103000,СПБ_ВОЛХОНКА_2_РФЦ_ПАЛЛЕТНЫЙ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,1020002458103000,active
ozon_1020002458308000,СПБ_ВОЛХОНКА_3_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,1020002458308000,active
ozon_1020001443754000,СПБ_ВОЛХОНКА_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,1020001443754000,active
ozon_1020001649180000,СПБ_КОЛПИНО_РФЦ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,1020001649180000,active
ozon_1020002417800000,СПБ_ПОРОШКИНО_РФЦ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,1020002417800000,active
ozon_1020005023465270,СПБ_ШОССЕЙНАЯ_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,1020005023465270,active
ozon_1020000613861000,СПБ_ШУШАРЫ_РФЦ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,1020000613861000,active
ozon_1020001025471000,СПБ_ШУШАРЫ_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,1020001025471000,active
ozon_18044249781000,Санкт_Петербург_РФЦ,warehouse,ozon,RU,,Санкт-Петербург и СЗО,18044249781000,active
ozon_23021125185000,ТВЕРЬ_РФЦ,warehouse,ozon,RU,,Тверь,23021125185000,active
ozon_1020002007530000,ТЮМЕНЬ_РФЦ,warehouse,ozon,RU,,Тюмень,1020002007530000,active
ozon_6048863967000,Тверь_Хаб,warehouse,ozon,RU,,Тверь,6048863967000,active
ozon_1020001836298000,УФА_РФЦ,warehouse,ozon,RU,,Уфа,1020001836298000,active
ozon_1020000890160000,ХАБАРОВСК_2_РФЦ,warehouse,ozon,RU,,Дальний Восток,1020000890160000,active
ozon_15431806189000,ХОРУГВИНО_РФЦ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",15431806189000,active
ozon_1020002458344000,ХОРУГВИНО_РФЦ_ПАЛЛЕТНЫЙ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020002458344000,active
ozon_1020003133842000,ХОРУГВИНО_ФОТОСТУДИЯ_WMS,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",1020003133842000,active
ozon_21225173751000,Хабаровск_РФЦ,warehouse,ozon,RU,,Дальний Восток,21225173751000,active
ozon_19262731541000,Хоругвино_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,"Москва, МО и Дальние регионы",19262731541000,active
ozon_1020001513671000,ЮЖНЫЙ_ОБХОД_РФЦ_НЕГАБАРИТ,warehouse,ozon,RU,,Краснодар,1020001513671000,active
ozon_1020002006967000,ЯРОСЛАВЛЬ_РФЦ,warehouse,ozon,RU,,Ярославль,1020002006967000,active
wb_office_10275,Ереван - 3,drop_off_point,wb,AM,Ереван,,10275,active
wb_office_12314,Ереван СГТ,drop_off_point,wb,AM,Ереван_СГТ,,12314,active
wb_302571,СЦ Ереван,warehouse,wb,AM,,,302571,active
wb_50150595,Склад Ереван,warehouse,wb,AM,,,50150595,active
wb_office_10106,Брест,drop_off_point,wb,BY,Брест,,10106,active
wb_office_3011204,Брест КГТ+,drop_off_point,wb,BY,Брест,,3011204,active
wb_office_10237,Гомель -2,drop_off_point,wb,BY,Гомель,,10237,active
wb_office_11943,Гродно,drop_off_point,wb,BY,Гродно,,11943,active
wb_office_3011205,Гродно КГТ+,drop_off_point,wb,BY,Гродно,,3011205,active
wb_office_3075382,Минск (Привольный),drop_off_point,wb,BY,Минск,,3075382,active
wb_office_3067773,Минск (Хатежино),drop_off_point,wb,BY,Минск,,3067773,active
wb_office_235,Минск-2,drop_off_point,wb,BY,Минск,,235,active
wb_300363,СЦ Брест,warehouse,wb,BY,,,300363,active
wb_300461,СЦ Гомель 2,warehouse,wb,BY,,,300461,active
wb_314137,СЦ Гродно,warehouse,wb,BY,,,314137,active
wb_211622,СЦ Минск,warehouse,wb,BY,,,211622,active
wb_office_10000,Бишкек,drop_off_point,wb,KG,Бишкек,,10000,active
wb_office_12988,Актобе,drop_off_point,wb,KZ,Актобе,,12988,active
wb_office_10098,Алматы (Атакент),drop_off_point,wb,KZ,Алматы,,10098,active
wb_office_15801,Астана (Карагандинское шоссе),drop_off_point,wb,KZ,Астана,,15801,active
wb_office_40604,Астана_КГТ+,drop_off_point,wb,KZ,Астана,,40604,active
wb_office_15413,Атырау,drop_off_point,wb,KZ,Атырау,,15413,active
wb_office_10007,Байсерке,drop_off_point,wb,KZ,Алматы,,10007,active
wb_office_10151,Семей,drop_off_point,wb,KZ,Алматы,,10151,active
wb_office_3064248,Шымкент Асар КГТ+,drop_off_point,wb,KZ,Шымкент,,3064248,active
wb_218987,Алматы Атакент,warehouse,wb,KZ,,,218987,active
wb_204939,Астана,warehouse,wb,KZ,,,204939,active
wb_324108,Астана 2,warehouse,wb,KZ,,,324108,active
wb_316879,СЦ Актобе,warehouse,wb,KZ,,,316879,active
wb_215020,СЦ Байсерке,warehouse,wb,KZ,,,215020,active
wb_50064725,СЦ Шымкент Асар,warehouse,wb,KZ,,,50064725,active
wb_office_90054,Абакан КГТ+,drop_off_point,wb,RU,Абакан,Сибирский федеральный округ,90054,active
wb_office_10236,Абакан-2,drop_off_point,wb,RU,Абакан,Сибирский федеральный округ,10236,active
wb_office_3005007,Адыгея КГТ+,drop_off_point,wb,RU,Краснодар,Южный федеральный округ,3005007,active
wb_office_140,Алексин,drop_off_point,wb,RU,Алексин,Центральный федеральный округ,140,active
wb_office_60118,Алексин КГТ+,drop_off_point,wb,RU,Алексин,Центральный федеральный округ,60118,active
wb_office_227,Артём (Владивосток),drop_off_point,wb,RU,Владивосток,Дальневосточный федеральный округ,227,active
wb_office_10724,Архангельск -2,drop_off_point,wb,RU,Архангельск,Северо-Западный федеральный округ,10724,active
wb_office_92865,Архангельск КГТ+,drop_off_point,wb,RU,Архангельск,Северо-Западный федеральный округ,92865,active
wb_office_14147,Астрахань (Солянка),drop_off_point,wb,RU,Астрахань,Южный федеральный округ,14147,active
wb_office_12224,Астрахань_СГТ,drop_off_point,wb,RU,Астрахань_СГТ,Южный федеральный округ,12224,active
wb_office_3094723,Балаково,drop_off_point,wb,RU,Саратов,Приволжский федеральный округ,3094723,active
wb_office_11155,Барнаул,drop_off_point,wb,RU,Барнаул,Сибирский федеральный округ,11155,active
wb_office_87196,Барнаул КГТ+,drop_off_point,wb,RU,Барнаул,Сибирский федеральный округ,87196,active
wb_office_3006662,Белая дача КГТ+,drop_off_point,wb,RU,Москва_Восток,Центральный федеральный округ,3006662,active
wb_office_247,Белогорск,drop_off_point,wb,RU,Белогорск,Дальневосточный федеральный округ,247,active
wb_office_81413,Бийск,drop_off_point,wb,RU,Барнаул,Сибирский федеральный округ,81413,active
